,YEAR,COUNTY,POP,POP_INC,POP_WORK_AGE,POP_MALE,POP_BLACK,POP_HISP
45,1990.0,20021.0,21316.0,-1.6108931456265867,58.322386939388245,47.60743103771814,0.5207355976731094,0.7506098705197973
46,1990.0,20015.0,50672.0,1.3298138260643508,59.13127565519419,49.104041679823176,0.7183454373223871,1.424850015787812
47,1990.0,8099.0,13338.0,-1.2073179764461892,56.2003298845404,48.732943469785575,0.2624081571449993,23.49677612835508
48,1991.0,29145.0,45353.0,1.6951812902213153,60.536237955592796,48.797212973783424,0.4167309770026239,0.7915683637245606
49,1991.0,29097.0,91352.0,0.8055439076603915,60.27563709606796,47.672738418425425,1.3245468079516596,0.9862947718714424
50,1991.0,20205.0,10066.0,-1.7663706450668488,55.69242996224916,47.913769123783034,0.2086230876216968,0.5761970991456388
51,1991.0,20185.0,5181.0,-2.5578333646793303,54.71916618413434,48.330438139355344,0.09650646593321753,2.123142250530785
52,1991.0,20173.0,411162.0,1.6185836836680976,61.96146531051021,49.054144108648174,9.1732699033471,4.5848108531430425
53,1991.0,20155.0,62457.0,0.09134615384615384,59.847575131690604,49.221064092095354,2.7779112029076005,4.052388042973567
54,1991.0,20145.0,7590.0,0.8369868473495417,57.90513833992095,50.61923583662714,3.2674571805006587,3.0434782608695654
55,1991.0,20133.0,17170.0,0.7333528894103842,57.50145602795574,48.06057076295865,1.0308677926616192,2.055911473500291
56,1991.0,20125.0,38641.0,-0.3018731616698488,57.037861338992265,47.41078129447995,6.34041562071375,1.9331797831319064
57,1991.0,20099.0,23637.0,0.08044711660597849,56.73731861065279,48.039091255235434,4.370266954351228,2.1322502855692345
58,1991.0,20093.0,4026.0,0.273972602739726,56.03576751117735,51.01838052657725,0.07451564828614009,17.138599105812222
59,1991.0,20083.0,2199.0,1.3831258644536653,56.38926784902228,49.340609367894494,0.5911778080945884,1.0914051841746248
60,1991.0,20079.0,31129.0,0.3061158729135787,58.07446432586977,48.575283497703104,1.8182402261556747,5.335860451668862
61,1991.0,20075.0,2362.0,-1.1301799916282964,56.68924640135479,47.332768839966135,0.0846740050804403,6.011854360711262
62,1991.0,20073.0,7852.0,0.2553626149131767,55.19612837493632,48.33163525216505,0.05094243504839532,0.9806418746816098
63,1991.0,20069.0,5396.0,-0.03705075954057058,55.80059303187546,49.073387694588575,0.05559673832468495,4.29948109710897
64,1991.0,20057.0,27835.0,1.1997818578440285,58.67792347763607,50.75624214118915,1.8825220046703792,16.655290102389078
65,1991.0,20055.0,33900.0,2.108433734939759,57.59882005899705,50.920353982300895,1.471976401179941,26.858407079646014
66,1991.0,20049.0,3202.0,-3.670276774969916,54.49718925671456,48.03247970018739,0.0,1.2804497189256714
67,1991.0,20047.0,3722.0,-1.6644649933949802,55.31972058033315,48.065556152606135,0.026867275658248254,5.185384202041913
68,1991.0,20037.0,35857.0,0.7841924784979482,58.76955685082411,48.20258248040829,1.397216721978972,0.9537886605125916
69,1991.0,20021.0,21480.0,0.7693751172827923,58.3659217877095,47.76536312849162,0.5121042830540037,0.7309124767225326
70,1991.0,20015.0,51385.0,1.4070887275023682,59.019169018195974,49.28675683565242,0.8095747786318964,1.4868152184489638
71,1991.0,8099.0,13349.0,0.08247113510271405,56.60349089819462,48.865083526855955,0.2397183309611207,24.21904262491573
72,1992.0,29145.0,46128.0,1.7088174982911826,60.572754075615684,48.8011619840444,0.4292403746097815,0.8671522719389525
73,1992.0,29097.0,92737.0,1.5161134950521062,60.30279176596181,47.76626373507877,1.3683858654043155,1.1149810755146274
74,1992.0,20205.0,10138.0,0.7152791575601033,55.770368909055044,47.94831327678043,0.16768593410929178,0.601696587098047
75,1992.0,20185.0,5096.0,-1.6406099208646983,54.984301412872846,48.35164835164835,0.09811616954474098,2.295918367346939
76,1992.0,20173.0,419696.0,2.075580914578682,61.86406351263772,49.08791125004765,9.352007167092374,4.856372231329343
77,1992.0,20155.0,62520.0,0.1008693981459244,59.83045425463852,49.280230326295595,2.832693538067818,4.161868202175303
78,1992.0,20145.0,7671.0,1.067193675889328,58.29748403076522,51.414417937687396,3.832616347281971,3.245991396167384
79,1992.0,20133.0,17109.0,-0.35527082119976705,57.44929569232568,48.08580279385119,1.0053188380384592,2.0281723069729383
80,1992.0,20125.0,37939.0,-1.8167231696902253,57.02311605471942,47.531563826141955,6.386567911647644,1.992672447876855
81,1992.0,20099.0,23636.0,-0.004230655328510386,56.777796581485866,48.16804873921137,4.455068539515993,2.1619563377898117
82,1992.0,20093.0,4090.0,1.5896671634376554,56.01466992665037,50.73349633251834,0.07334963325183375,18.09290953545232
83,1992.0,20083.0,2141.0,-2.6375625284220097,56.04857543204111,49.55628211116301,0.6071929005137786,1.0275572162540871
84,1992.0,20079.0,31452.0,1.037617655562337,58.06625969731655,48.6201195472466,1.8409004196871424,5.516342362965789
85,1992.0,20075.0,2393.0,1.3124470787468248,56.289176765566225,47.76431257835353,0.08357709987463435,6.6025908900961126
86,1992.0,20073.0,7855.0,0.038206826286296486,55.251432208784216,48.44048376830046,0.050922978994271166,0.967536600891152
87,1992.0,20069.0,5444.0,0.8895478131949592,55.822924320352676,49.21013960323292,0.055106539309331376,4.500367376928728
88,1992.0,20057.0,28413.0,2.0765223639303034,58.561221975856114,50.76901418364833,1.9638897687678176,18.347235420406154
89,1992.0,20055.0,34725.0,2.433628318584071,57.644348452123836,50.87401007919367,1.5406767458603312,28.377249820014402
90,1992.0,20049.0,3200.0,-0.062460961898813235,54.40625,47.78125,0.0,1.15625
91,1992.0,20047.0,3677.0,-1.2090274046211713,55.262442208322,48.218656513462065,0.027196083763937992,5.3032363339679085
92,1992.0,20037.0,36328.0,1.3135510500041834,58.929751156133,48.28231667033693,1.4781986346619689,1.0763047786831097
93,1992.0,20021.0,21682.0,0.9404096834264432,58.306429296190394,47.80463056913568,0.5119453924914675,0.7656120284106632
94,1992.0,20015.0,52672.0,2.5046219713924303,59.29526123936817,49.6962332928311,1.0593863912515191,1.5397174969623328
95,1992.0,8099.0,13316.0,-0.2472095288036557,56.59357164313608,49.06878942625413,0.2553319315109642,24.69960949234004
96,1993.0,29145.0,47033.0,1.9619320152618798,60.49156974889971,48.80190504539366,0.4507473476069994,0.9546488635638808
97,1993.0,29097.0,94525.0,1.9280330396713288,60.28563871991537,47.888918275588466,1.4197302300978578,1.279026712509918
98,1993.0,20205.0,10259.0,1.1935292957190768,55.91188224973194,48.113851252558725,0.1754556974363973,0.6433375572667901
99,1993.0,20185.0,5151.0,1.0792778649921506,55.270821199767035,48.476024072995536,0.09706853038245003,2.4461269656377405
100,1993.0,20173.0,424543.0,1.1548835347489612,61.6712559151841,49.13707209870378,9.423073752246534,5.146946245727759
101,1993.0,20155.0,62900.0,0.6078055022392834,59.694753577106525,49.365659777424476,2.8632750397456275,4.302066772655008
102,1993.0,20145.0,7764.0,1.2123582323034807,58.3590932509016,51.893353941267385,3.863987635239568,3.2457496136012365
103,1993.0,20133.0,17151.0,0.2454848325442749,57.436884146696976,48.20127106291178,0.9970264124540844,2.116494665034109
104,1993.0,20125.0,37785.0,-0.4059147579008408,57.083498742887386,47.62471880375811,6.415244144501786,2.0696043403466984
105,1993.0,20099.0,23425.0,-0.8927060416314098,56.85805763073639,48.204909284951974,4.5592315901814295,2.1899679829242262
106,1993.0,20093.0,4166.0,1.858190709046455,55.784925588094104,50.912145943350936,0.07201152184349496,19.155064810369662
107,1993.0,20083.0,2105.0,-1.6814572629612332,55.486935866983366,49.406175771971505,0.6175771971496437,0.997624703087886
108,1993.0,20079.0,32059.0,1.9299249650260717,58.00867151189994,48.629090115100276,1.8653108331513768,5.742537197042951
109,1993.0,20075.0,2400.0,0.29251984956122024,55.79166666666666,47.875,0.08333333333333333,7.583333333333332
110,1993.0,20073.0,7869.0,0.17823042647994908,55.305629686110045,48.506798830855246,0.050832380226204094,1.0293556995806328
111,1993.0,20069.0,5414.0,-0.5510653930933137,55.57813077207241,49.261174732175846,0.07388252678241597,4.876246767639453
112,1993.0,20057.0,28599.0,0.6546299229226058,58.29224798069863,50.83744186859681,1.9511171719290883,20.05664533724956
113,1993.0,20055.0,35328.0,1.736501079913607,57.66813858695652,50.90579710144928,1.5426856884057971,29.925271739130434
114,1993.0,20049.0,3283.0,2.59375,54.949741090466034,48.035333536399634,0.0,1.0965580261955528
115,1993.0,20047.0,3653.0,-0.6527060103345118,55.51601423487544,48.20695318915959,0.02737476047084588,5.58445113605256
116,1993.0,20037.0,36907.0,1.593811935696983,59.01048581569892,48.391903974855715,1.5633890589861,1.15967160701222
117,1993.0,20021.0,21909.0,1.0469513882483166,58.32306358117668,47.930074398648955,0.5248984435620064,0.7805011639052444
118,1993.0,20015.0,53689.0,1.9308171324422845,59.153644135670255,49.70105608225147,1.0449067779247143,1.5943675613254111
119,1993.0,8099.0,13450.0,1.006308200660859,56.817843866170996,49.115241635687724,0.2379182156133829,25.516728624535318
120,1994.0,29145.0,47856.0,1.7498352220781153,60.4417418923437,48.79638916750251,0.48060849214309603,1.0636074891340688
121,1994.0,29097.0,96356.0,1.937053689500132,60.35431109635103,47.966914359251106,1.4726638714766076,1.429075511644319
122,1994.0,20205.0,10314.0,0.5361146310556585,56.18576691875121,48.22571262361839,0.15512895094046927,0.649602482063215
123,1994.0,20185.0,5178.0,0.5241700640652299,55.542680571649285,48.62881421398223,0.0772499034376207,2.5878717651602936
124,1994.0,20173.0,426812.0,0.5344570514647515,61.49030486490538,49.203864933507035,9.51425920545814,5.463061019840118
125,1994.0,20155.0,62910.0,0.015898251192368842,59.68049594659037,49.51994913368304,2.9009696391670636,4.430138292799238
126,1994.0,20145.0,7633.0,-1.6872746007212778,58.43049914843443,51.86689375081882,3.9303026333027637,3.3407572383073503
127,1994.0,20133.0,17221.0,0.4081394670864673,57.371813483537544,48.23180999941932,0.9465187852041111,2.1949944834794732
128,1994.0,20125.0,37598.0,-0.4949053857350801,57.13867758923347,47.73392201712857,6.393957125379009,2.1463907654662484
129,1994.0,20099.0,23363.0,-0.2646744930629669,56.876257329966194,48.27291015708599,4.644095364465179,2.25570346274023
130,1994.0,20093.0,4313.0,3.5285645703312527,55.784836540690925,50.70716438673777,0.06955715279387897,20.032460004637144
131,1994.0,20083.0,2157.0,2.4703087885985746,55.44738062123321,49.327770050996754,0.4636068613815485,0.9272137227630968
132,1994.0,20079.0,32316.0,0.8016469634112106,57.859883648966466,48.650823121673476,1.8968931798489912,5.993934892932294
133,1994.0,20075.0,2398.0,-0.08333333333333333,55.37948290241868,48.290241868223525,0.08340283569641367,8.882402001668057
134,1994.0,20073.0,7849.0,-0.25416190113102044,55.53573703656517,48.54121544145751,0.038221429481462614,1.0447190724933113
135,1994.0,20069.0,5472.0,1.0712966383450313,55.66520467836257,49.37865497076023,0.07309941520467836,5.464181286549708
136,1994.0,20057.0,29653.0,3.685443546977167,58.19310019222338,51.0606009509999,1.945840218527636,22.11243381782619
137,1994.0,20055.0,35851.0,1.4804121376811594,57.652506206242506,50.9469749797774,1.5090234582020028,31.608602270508488
138,1994.0,20049.0,3277.0,-0.18275967103259214,55.233445224290506,48.03173634421727,0.0,1.068050045773573
139,1994.0,20047.0,3643.0,-0.2737476047084588,55.695855064507285,48.47653033214384,0.02744990392533626,5.929179247872633
140,1994.0,20037.0,37314.0,1.1027718319018072,59.12258133676368,48.475103178431695,1.5838559253899342,1.2622608136356328
141,1994.0,20021.0,22117.0,0.9493815327034552,58.470859519826384,48.05805488990371,0.5425690645205046,0.8228964145227653
142,1994.0,20015.0,54718.0,1.916593715658701,58.958660769764975,49.73317738221426,1.0855659929090975,1.6429694067765634
143,1994.0,8099.0,13851.0,2.9814126394052045,57.05003248862898,49.34661757273843,0.2599090318388564,26.279690997039925
144,1995.0,29145.0,48499.0,1.343614175860916,60.44454524835564,48.79069671539619,0.4989793603991835,1.179405760943525
145,1995.0,29097.0,98256.0,1.9718543733654368,60.30573196547793,48.05406285621234,1.5195000814199642,1.6538430223090699
146,1995.0,20205.0,10394.0,0.7756447547023463,56.1766403694439,48.277852607273424,0.16355589763324996,0.7504329420819704
147,1995.0,20185.0,5114.0,-1.2359984550019312,55.72937035588581,48.72897927258506,0.07821666014861166,2.933124755572937
148,1995.0,20173.0,428629.0,0.4257143660440663,61.41791619325804,49.20852298841189,9.574480494786867,5.826017371666406
149,1995.0,20155.0,63458.0,0.8710856779526307,59.84588231586247,49.711620284282525,3.0035614106968387,4.618802987802956
150,1995.0,20145.0,7618.0,-0.1965151316651382,58.88684694145445,52.11341559464426,4.2530847991598835,3.3735888684694144
151,1995.0,20133.0,17204.0,-0.0987166831194472,57.50406882120436,48.314345501046276,0.9881422924901184,2.2901650778888634
152,1995.0,20125.0,37451.0,-0.3909782435235917,57.317561613842095,47.83850898507382,6.368321273130222,2.2349202958532484
153,1995.0,20099.0,23302.0,-0.2610966057441253,57.08522873573085,48.34348982919921,4.75924813320745,2.338855033902669
154,1995.0,20093.0,4366.0,1.2288430326918618,56.20705451213925,50.82455336692625,0.06871278057718735,21.140632157581308
155,1995.0,20083.0,2165.0,0.3708854891052388,55.519630484988454,49.51501154734411,0.4618937644341801,1.0161662817551964
156,1995.0,20079.0,32574.0,0.7983661344225771,57.892797937004964,48.6246699821944,1.9187081721618469,6.219684410879843
157,1995.0,20075.0,2468.0,2.9190992493744785,55.51053484602917,48.176661264181526,0.08103727714748785,10.251215559157213
158,1995.0,20073.0,7821.0,-0.35673334182698435,55.798491241529206,48.638281549673955,0.038358266206367474,1.0996036312492008
159,1995.0,20069.0,5547.0,1.3706140350877194,55.723814674598884,49.59437533802056,0.0721110510185686,5.94916170903191
160,1995.0,20057.0,30282.0,2.1212019019997976,58.163265306122454,51.12608150056139,1.964863615349052,24.456773000462324
161,1995.0,20055.0,36460.0,1.6986973864048422,57.723532638507955,50.89138782227098,1.5222161272627537,33.469555677454736
162,1995.0,20049.0,3278.0,0.030515715593530668,55.36912751677853,47.95607077486272,0.0,1.0677242220866379
163,1995.0,20047.0,3652.0,0.2470491353280264,55.94194961664843,48.60350492880613,0.027382256297918947,6.188389923329682
164,1995.0,20037.0,37944.0,1.6883743367100816,59.42177946447397,48.576850094876654,1.639257853679106,1.3994307400379506
165,1995.0,20021.0,22503.0,1.745263824207623,58.747722525885436,48.18468648624628,0.5865884548726836,0.8709949784473181
166,1995.0,20015.0,56298.0,2.8875324390511348,59.09623787701161,49.815268748445774,1.1048349852570252,1.7283029592525492
167,1995.0,8099.0,13948.0,0.7003104468991409,57.305706911385144,49.455119013478644,0.2365930599369085,27.143676512761694
168,1996.0,29145.0,49320.0,1.692818408626982,60.44606650446067,48.81184103811841,0.5231143552311436,1.3077858880778588
169,1996.0,29097.0,100136.0,1.9133691581175705,60.27802189022929,48.12055604378046,1.563873132539746,1.917392346408884
170,1996.0,20205.0,10418.0,0.2309024437175293,56.22960261086581,48.349011326550205,0.2207717412171242,0.9406795930120944
171,1996.0,20185.0,5053.0,-1.1928040672663278,55.630318622600434,48.62457945774787,0.09895111814763506,3.4039184642786466
172,1996.0,20173.0,432773.0,0.9668034594019536,61.28663294614036,49.1851386292583,9.58909174093578,6.1947025345851054
173,1996.0,20155.0,63826.0,0.5799111223171232,59.89565380879265,49.815122363926925,3.0692821107385706,4.783317143483846
174,1996.0,20145.0,7442.0,-2.3103176686794438,58.801397473797365,52.00214995968825,4.380542864821285,3.386186509002956
175,1996.0,20133.0,17109.0,-0.5521971634503604,57.42591618446432,48.24945934888071,0.9702495762464199,2.3613302939973115
176,1996.0,20125.0,37146.0,-0.8143974793730474,57.438216766273634,47.851720239056704,6.358692726000108,2.3474936736122327
177,1996.0,20099.0,23232.0,-0.3004033988498841,57.14962121212121,48.450413223140494,4.769283746556473,2.4104683195592287
178,1996.0,20093.0,4435.0,1.5803939532753093,55.89627959413753,50.93573844419391,0.06764374295377677,21.916572717023676
179,1996.0,20083.0,2143.0,-1.0161662817551964,55.38964069062061,49.416705552963144,0.5599626691553896,1.2132524498366777
180,1996.0,20079.0,32852.0,0.8534413949775895,57.81991963959576,48.532813831730174,1.9024716912212347,6.471447704858153
181,1996.0,20075.0,2466.0,-0.08103727714748785,55.63665855636658,47.931873479318725,0.08110300081103,11.84103811841038
182,1996.0,20073.0,7898.0,0.9845288326300984,56.03950367181565,48.63256520638137,0.050645733096986584,1.2154975943276778
183,1996.0,20069.0,5654.0,1.9289706147467096,55.78351609480014,49.504775380261755,0.08843296781039972,6.36717368234878
184,1996.0,20057.0,30750.0,1.5454725579552209,58.04552845528457,51.10243902439024,1.9739837398373985,26.7219512195122
185,1996.0,20055.0,37038.0,1.5852989577619307,57.75689832064366,50.81537880015121,1.4957611102111346,35.285382580052925
186,1996.0,20049.0,3321.0,1.3117754728492983,56.127672387834984,47.87714543812104,0.0,1.2044564890093346
187,1996.0,20047.0,3585.0,-1.8346111719605696,55.95536959553696,48.647140864714096,0.027894002789400282,6.694560669456067
188,1996.0,20037.0,37967.0,0.06061564410710521,59.467432243790654,48.53161956435852,1.7251823952379701,1.5408117575789502
189,1996.0,20021.0,22667.0,0.7287917166600009,58.83001720562933,48.21987911942472,0.6264613755680064,0.9176335642122909
190,1996.0,20015.0,57337.0,1.8455362535081172,59.22353802954462,50.044473899925,1.3202644016952405,1.8033730400962729
191,1996.0,8099.0,14046.0,0.7026096931459708,57.44695998860885,49.60130998148939,0.24206179695286914,28.093407375765338
192,1997.0,29145.0,50230.0,1.845093268450933,60.48775632092375,48.815448934899464,0.5594266374676489,1.4712323312761295
193,1997.0,29097.0,101622.0,1.483981784772709,60.311743520103924,48.21593749384976,1.6226801283186711,2.2022790340674265
194,1997.0,20205.0,10397.0,-0.20157419850259167,56.19890352986439,48.41781283062422,0.2019813407713764,1.0772338174473406
195,1997.0,20185.0,4972.0,-1.6030081139916883,55.59131134352374,48.672566371681405,0.1005631536604988,3.7811745776347543
196,1997.0,20173.0,439254.0,1.4975518343334728,61.05351345690648,49.218675299485035,9.604238094587641,6.6487726918821455
197,1997.0,20155.0,64041.0,0.3368533199636512,59.83354413578801,49.88366827501133,3.1089458315766465,4.988991427366843
198,1997.0,20145.0,7350.0,-1.2362268207471108,59.047619047619044,52.34013605442178,4.680272108843537,3.5102040816326534
199,1997.0,20133.0,17206.0,0.5669530656379683,57.514820411484365,48.25642217830989,0.9473439497849588,2.4410089503661507
200,1997.0,20125.0,36987.0,-0.4280407042481021,57.40665639278666,47.9627977397464,6.388731175818531,2.4927677292021517
201,1997.0,20099.0,23192.0,-0.1721763085399449,57.295619179027256,48.590031045188,4.885305277681959,2.47930320800276
202,1997.0,20093.0,4470.0,0.7891770011273957,55.74944071588367,50.98434004474273,0.06711409395973154,23.176733780760628
203,1997.0,20083.0,2124.0,-0.8866075594960336,55.1789077212806,49.43502824858757,0.5649717514124294,1.4124293785310735
204,1997.0,20079.0,32980.0,0.3896262023621089,57.77137659187385,48.57792601576713,1.9496664645239536,6.791995148574894
205,1997.0,20075.0,2526.0,2.4330900243309004,55.54235946159937,48.02058590657165,0.0791765637371338,13.460015835312747
206,1997.0,20073.0,7805.0,-1.177513294504938,56.09224855861628,48.750800768737996,0.02562459961563101,1.2556053811659194
207,1997.0,20069.0,5669.0,0.2652989034311992,55.67119421414712,49.497265831716355,0.10583877227024166,7.1264773328629385
208,1997.0,20057.0,30917.0,0.5430894308943089,57.56379985121454,51.275997024290845,1.9503832842772584,29.44334831969467
209,1997.0,20055.0,37841.0,2.168043630865597,57.35313548796279,50.81261066039481,1.545942231970614,37.33516556116382
210,1997.0,20049.0,3330.0,0.27100271002710025,56.276276276276285,47.86786786786786,0.0,1.2912912912912913
211,1997.0,20047.0,3558.0,-0.7531380753138075,55.8459808881394,48.90387858347386,0.028105677346824055,7.223159078133782
212,1997.0,20037.0,37937.0,-0.07901598756815129,59.564541213063755,48.556817882278516,1.8188048606900915,1.7133668977515355
213,1997.0,20021.0,22810.0,0.6308730753959501,58.8075405523893,48.30337571240685,0.6225339763261727,0.9820254274441036
214,1997.0,20015.0,58038.0,1.2225962293109165,59.047520589958296,50.08959647127744,1.395637341052414,1.8866949240153004
215,1997.0,8099.0,14237.0,1.3598177417058237,57.22413429795603,49.722553908829106,0.2317904052820117,29.247734775584746
216,1998.0,29145.0,51322.0,2.1739996018315746,60.43022485483807,48.79778652429757,0.5962355325201668,1.6815400802774638
217,1998.0,29097.0,102744.0,1.104091633701364,60.29062524332321,48.27435178696565,1.6828233278828937,2.59674530872849
218,1998.0,20205.0,10380.0,-0.16350870443397136,56.12716763005781,48.51637764932563,0.2023121387283237,1.1368015414258188
219,1998.0,20185.0,4927.0,-0.9050683829444892,55.5510452608078,48.711183275827075,0.10148163182463972,4.221635883905013
220,1998.0,20173.0,447971.0,1.9845009948685728,60.87001167486288,49.28912809088088,9.721611443597912,7.111621064756423
221,1998.0,20155.0,64424.0,0.5980543714183102,59.75257667949833,49.9860300509127,3.161865143424811,5.196821060474356
222,1998.0,20145.0,7310.0,-0.54421768707483,59.042407660738704,52.47606019151847,4.9521203830369345,3.5430916552667577
223,1998.0,20133.0,17112.0,-0.5463210507962338,57.31650303880318,48.27021972884526,0.929172510518934,2.5654511453950444
224,1998.0,20125.0,36813.0,-0.4704355584394517,57.40091815391302,48.09713959742482,6.451525276396924,2.6050579958166957
225,1998.0,20099.0,23103.0,-0.3837530182821663,57.3605159503095,48.738259100549705,4.9863654070899885,2.5451240098688483
226,1998.0,20093.0,4465.0,-0.11185682326621924,55.520716685330356,51.153415453527444,0.0671892497200448,24.30011198208287
227,1998.0,20083.0,2095.0,-1.3653483992467044,55.13126491646778,49.49880668257757,0.6205250596658711,1.5751789976133652
228,1998.0,20079.0,33036.0,0.16979987871437235,57.60685312991888,48.58639060418937,1.9524155466763529,7.101343988376317
229,1998.0,20075.0,2659.0,5.265241488519399,55.81045505829259,48.8153441143287,0.07521624670928921,15.720195562241445
230,1998.0,20073.0,7845.0,0.5124919923126201,56.545570427023584,48.89738687061823,0.03824091778202677,1.2619502868068833
231,1998.0,20069.0,5781.0,1.9756570823778443,55.768898114513064,49.78377443348903,0.10378827192527244,7.939802802283343
232,1998.0,20057.0,31580.0,2.144451272762558,57.340088663711214,51.42495250158328,2.0170994300189995,32.286257124762514
233,1998.0,20055.0,38833.0,2.6214952036151264,57.175598073803215,50.851080266783406,1.5553781577524268,39.42523111786368
