,YEAR,COUNTY,ZIP,POP,POP_INC,POP_WORK_AGE,POP_MALE,POP_BLACK,POP_HISP
1420,2000.0,20099.0,67341.0,333.0661889454197,0.6242262674983978,59.38164142358017,55.376452536966184,0.027652359731253018,0.4628780646111414
1421,2000.0,20049.0,67349.0,1150.483116053541,-3.563862862234625,56.92048068726631,48.861339442148044,0.0,6.540902619394866
1422,2000.0,20099.0,67354.0,723.2540090538427,0.8722467299641076,58.13272317832537,46.72270539671565,0.012502218399705911,0.7739897685307848
1423,2000.0,20099.0,67356.0,2989.15706643781,-1.380499292714944,59.25966370352545,53.08950826135875,2.72362956490169,1.9249816046298074
1424,2000.0,20099.0,67357.0,13793.504304842445,-1.4397691686856378,57.98164749609871,49.41452668865116,6.50284042574716,3.8916867049041106
1425,2000.0,20125.0,67363.0,66.91355499159424,1.384174229688241,44.59154954169366,52.71486098536082,0.0,0.0
1426,2000.0,20125.0,67364.0,242.53462366590117,2.768908333008968,58.033476402133175,46.149518980809695,0.5614985625520698,1.3393011545866937
1427,2000.0,20173.0,67001.0,1211.0374514891848,3.5074744862551137,47.366317211942835,51.97295450171775,0.0,0.550299665539569
1428,2000.0,20015.0,67042.0,17127.647545834985,0.3259579770090503,60.00060602089566,51.7980511664025,3.15025069199628,2.4960151422067467
1429,2000.0,20073.0,67045.0,4103.984320620385,-0.6058532182033178,55.392020258693435,47.057723670935225,0.014075863292899825,2.496390684567473
1430,2000.0,20073.0,67047.0,758.67566117703,0.35392343611507293,60.499239884352455,53.100870862945875,0.007016750456816273,0.16861490857542832
1431,2000.0,20173.0,67055.0,70.67590504478687,-0.45647176790581256,61.55153507416962,49.710032031541395,8.36711078784673,7.539849323310254
1432,2000.0,20173.0,67067.0,1267.3510188790804,1.713564918064234,63.1503925554611,50.845326615049984,8.200420756347157,1.5415685059092696
1433,2000.0,20015.0,67072.0,400.63147774667056,-3.9253050967216896,56.28384627561061,50.7536791392267,0.0,11.958484765000117
1434,2000.0,20015.0,67074.0,1553.21933489706,1.0552592646102785,62.88836976130511,51.07609121410772,0.4034782654971688,3.3146524502580132
1435,2000.0,20173.0,67101.0,2653.0414601371294,3.231185219343558,59.2534120306944,51.43101123365195,0.8426255557521639,2.753796283455252
1436,2000.0,20173.0,67108.0,1959.3918840815634,-1.8340739438094502,57.875923025475394,49.49639757380983,0.6259317735874498,0.4645364256818228
1437,2000.0,20073.0,67122.0,240.48477215525807,-0.2137874874447839,74.59830255290426,55.651381647274754,0.11604625755503838,7.6110542298885555
1438,2000.0,20015.0,67132.0,336.77491009067563,2.0530030577804945,57.354119660002354,49.474005409267015,0.019839204605167655,0.658233462700016
1439,2000.0,20079.0,67135.0,3257.0519438747874,-0.029099328582338494,57.98631730164037,50.21937337829622,0.05391085039716955,4.0876936079732715
1440,2000.0,20073.0,67137.0,761.9413167636025,-1.3029382430566765,60.37175103411523,52.52969752798051,0.024270873425549032,2.7672280340907616
1441,2000.0,20015.0,67144.0,2926.0499314913054,-0.8790673614056431,61.28634248540186,48.50756885336443,1.0610896228670705,0.7030086845567115
1442,2000.0,20173.0,67147.0,8085.943621930985,1.8124354310121455,59.366506519482535,49.19233318800154,0.9915850053718106,1.2484998139070629
1443,2000.0,20173.0,67202.0,975.4219862874501,3.9895507769136533,81.75277024372414,77.9209387449603,18.345557677053016,6.840576102298364
1444,2000.0,20173.0,67203.0,30745.617219435404,-0.3254320837858913,63.938314893133104,50.23236527609617,5.344715815638845,18.092461686141142
1445,2000.0,20173.0,67204.0,20284.758216531864,-0.05046456500683133,59.26335117503443,49.72310668740306,2.997603395957095,23.524104030057835
1446,2000.0,20173.0,67205.0,9108.176868603554,8.7803280616691,61.3579860869423,50.44149257165062,0.5003144446070619,3.2985087967728104
1447,2000.0,20173.0,67206.0,13491.685883369453,0.7744688031778699,60.675443613227614,48.039607005373355,4.20168881817841,1.4226472977093967
1448,2000.0,20173.0,67207.0,23019.215744768702,1.2545779219174025,66.01892883173767,48.85397984615026,11.056914751817398,5.766448145347859
1449,2000.0,20173.0,67208.0,19266.569307309957,-1.0753270316802352,61.20571942320762,49.213847282146034,28.294600766748914,4.110298721171088
1450,2000.0,20173.0,67209.0,12775.561072561753,0.19262075571918644,61.510627372939084,49.305094196604735,1.8214013054627765,4.965615358713481
1451,2000.0,20173.0,67210.0,11110.628992617261,-1.194940038975,58.24897160983127,51.79552053094965,10.454662627447757,19.688025817386226
1452,2001.0,29097.0,64804.0,34629.02562130721,0.4152423486226026,62.792155007219115,47.72464202046002,1.0902820639688824,2.6032267955870396
1453,2001.0,20155.0,67501.0,27698.079173142236,-0.37169516309846135,64.37435369442098,52.96072359789816,4.909917229414007,10.278592475419392
1454,2001.0,20155.0,67502.0,23072.510148732355,0.21265616025488351,58.28083726140321,48.035924247568374,1.1949552454219112,3.2191988628302743
1455,2001.0,20155.0,67505.0,2519.832493718118,-0.46401300887799496,55.268617449137906,45.19809444888588,0.7363859712169907,4.153287436096762
1456,2001.0,20155.0,67510.0,344.6408182796009,-2.419370247501795,62.997809710028925,54.40835977564289,0.0,0.16204609957225347
1457,2001.0,20047.0,67519.0,204.69089388465142,-0.9680634813722943,52.481426800271734,48.84493534650595,0.0,4.73119241677578
1458,2001.0,20155.0,67522.0,2069.2563466251518,-0.2745177061805768,53.862816166576394,47.734014343463286,0.11308964921119329,2.086489541255274
1459,2001.0,20145.0,67529.0,442.5237944651876,-4.072334855518298,58.64463389258165,51.647607070436614,0.4503321648052677,2.8488926923593456
1460,2001.0,20155.0,67543.0,1993.820230064835,0.6819996247593424,59.343270927417514,49.93890277757128,0.08791485858868502,0.9109673221358299
1461,2001.0,20047.0,67547.0,1986.834528545187,-1.6977394101148795,55.409197106858876,49.10196646081323,4.871240522525067,7.737584474059887
1462,2001.0,20145.0,67550.0,5825.354148856494,-1.7517006808584725,58.048802375786266,52.4254858883934,5.4619232308343655,5.7938806931153
1463,2001.0,20047.0,67552.0,787.7887765653321,-1.3713629754841257,57.557855876007935,50.40552638525799,0.06092275286588083,31.99753877535964
1464,2001.0,20185.0,67557.0,733.823295825832,0.04396317502400808,55.921835089525615,50.05306170037647,1.4008961636581325,25.296688146575203
1465,2001.0,20155.0,67561.0,1661.624454885103,-1.0778910396335135,60.08722237177299,48.47499502132675,1.158926406815142,3.0438586570102166
1466,2001.0,20047.0,67563.0,406.7868648346168,-1.3980784917156805,59.190483371851684,50.18429685746598,0.0,5.168864071727
1467,2001.0,20155.0,67566.0,558.9581401781444,1.937891302646593,56.79889810678773,46.33608534866943,0.5173259231421093,1.9648628777385568
1468,2001.0,20155.0,67568.0,301.72723394124904,0.15215061380138986,61.441866979189335,48.9956533827407,0.0,0.49120770204749986
1469,2001.0,20185.0,67576.0,1950.7196621303463,-0.003901499752222841,54.73384981476699,48.887601174945026,0.5333433349550345,3.931268788768573
1470,2001.0,20185.0,67578.0,1587.8122511519764,-1.2877194442528237,53.91548902675434,46.93125740012412,0.03731749604230981,3.1212097729759996
1471,2001.0,20155.0,67581.0,528.5883313406298,-2.758313107964609,57.33190287063017,48.15912592937585,0.0,2.585904718493279
1472,2001.0,20057.0,67801.0,29455.58219366652,-1.0266920607830563,57.155059601365146,52.364962058291454,1.353099820298276,45.443700657757894
1473,2001.0,20069.0,67835.0,2710.4637945594463,1.2750761853530712,56.54013073847018,49.717774843908494,0.11520623483140234,9.088196555629839
1474,2001.0,20075.0,67836.0,120.76848737893266,3.7578991518557103,58.03931826627161,46.85877120742203,1.018119397291627,9.436066395474437
1475,2001.0,20093.0,67838.0,1258.7314261827337,-1.548449603270465,55.96206352787551,53.254287341869585,4.500262082102007,46.950836290836435
1476,2001.0,20069.0,67841.0,355.5534102660155,-0.4420871783743411,60.272980398546856,51.49390169063897,0.05898708611267628,17.89827890429438
1477,2001.0,20057.0,67843.0,566.3834393998706,-9.248786985390657,53.2649850606524,57.13216325097716,1.7838430438290194,31.76191514756094
1478,2001.0,20055.0,67846.0,37350.0483733979,-2.074673737506284,57.694348554375075,50.54313286624992,1.1853615018915793,47.20415271930835
1479,2001.0,20055.0,67851.0,2694.805507221739,-0.7677182193715454,53.93961906009478,51.54547440268002,0.5712694534504443,27.864716942423836
1480,2001.0,20069.0,67853.0,926.6424695229109,-0.754950859498019,60.04942605275828,52.45611810245369,0.038753143783328024,13.363723821018263
