,YEAR,COUNTY,NGROUP,AVG_WAGE
2326,1993.0,20037.0,7.0,36693.240561800005
2327,1993.0,20037.0,8.0,36693.240561800005
2328,1993.0,20037.0,9.0,53881.03381435
2329,1993.0,20037.0,10.0,46883.841605
2330,1993.0,20037.0,11.0,35881.17704117
2331,1993.0,20037.0,12.0,42108.76656757
2332,1993.0,20037.0,13.0,42108.76656757
2333,1993.0,20037.0,14.0,42108.76656757
2334,1993.0,20037.0,15.0,38297.90638579
2335,1993.0,20037.0,16.0,38297.90638579
2336,1993.0,20037.0,17.0,14489.760858299998
2337,1993.0,20037.0,18.0,14489.760858299998
2338,1993.0,20037.0,19.0,27141.32128537
2339,1993.0,20037.0,20.0,27141.32128537
2340,1993.0,20021.0,1.0,39677.88361039
2341,1993.0,20021.0,2.0,39677.88361039
2342,1993.0,20021.0,3.0,36693.240561800005
2343,1993.0,20021.0,4.0,41889.38557289
2344,1993.0,20021.0,5.0,52246.29156367
2345,1993.0,20021.0,6.0,36693.240561800005
2346,1993.0,20021.0,7.0,36693.240561800005
2347,1993.0,20021.0,8.0,36693.240561800005
2348,1993.0,20021.0,9.0,53881.03381435
2349,1993.0,20021.0,10.0,46883.841605
2350,1993.0,20021.0,11.0,35881.17704117
2351,1993.0,20021.0,12.0,42108.76656757
2352,1993.0,20021.0,13.0,42108.76656757
2353,1993.0,20021.0,14.0,42108.76656757
2354,1993.0,20021.0,15.0,38297.90638579
2355,1993.0,20021.0,16.0,38297.90638579
2356,1993.0,20021.0,17.0,14489.760858299998
2357,1993.0,20021.0,18.0,14489.760858299998
2358,1993.0,20021.0,19.0,27141.32128537
2359,1993.0,20021.0,20.0,27141.32128537
2360,1993.0,20015.0,1.0,39677.88361039
2361,1993.0,20015.0,2.0,39677.88361039
2362,1993.0,20015.0,3.0,36693.240561800005
2363,1993.0,20015.0,4.0,41889.38557289
2364,1993.0,20015.0,5.0,52246.29156367
2365,1993.0,20015.0,6.0,36693.240561800005
2366,1993.0,20015.0,7.0,36693.240561800005
2367,1993.0,20015.0,8.0,36693.240561800005
2368,1993.0,20015.0,9.0,53881.03381435
2369,1993.0,20015.0,10.0,46883.841605
2370,1993.0,20015.0,11.0,35881.17704117
2371,1993.0,20015.0,12.0,42108.76656757
2372,1993.0,20015.0,13.0,42108.76656757
2373,1993.0,20015.0,14.0,42108.76656757
2374,1993.0,20015.0,15.0,38297.90638579
2375,1993.0,20015.0,16.0,38297.90638579
2376,1993.0,20015.0,17.0,14489.760858299998
2377,1993.0,20015.0,18.0,14489.760858299998
2378,1993.0,20015.0,19.0,27141.32128537
2379,1993.0,20015.0,20.0,27141.32128537
2380,1993.0,8099.0,1.0,45641.86210286
2381,1993.0,8099.0,2.0,45641.86210286
2382,1993.0,8099.0,3.0,42161.84261467
2383,1993.0,8099.0,4.0,49339.49338416
2384,1993.0,8099.0,5.0,55717.46504401
2385,1993.0,8099.0,6.0,42161.84261467
2386,1993.0,8099.0,7.0,42161.84261467
2387,1993.0,8099.0,8.0,42161.84261467
2388,1993.0,8099.0,9.0,69598.62056222999
2389,1993.0,8099.0,10.0,54257.87374876
2390,1993.0,8099.0,11.0,42885.4460568
2391,1993.0,8099.0,12.0,53748.34369659999
2392,1993.0,8099.0,13.0,53748.34369659999
2393,1993.0,8099.0,14.0,53748.34369659999
2394,1993.0,8099.0,15.0,43532.97383142
2395,1993.0,8099.0,16.0,43532.97383142
2396,1993.0,8099.0,17.0,21301.1869028
2397,1993.0,8099.0,18.0,21301.1869028
2398,1993.0,8099.0,19.0,30470.95864011
2399,1993.0,8099.0,20.0,30470.95864011
2400,1994.0,29145.0,1.0,42655.691265473986
2401,1994.0,29145.0,2.0,42655.691265473986
2402,1994.0,29145.0,3.0,38653.433132832004
2403,1994.0,29145.0,4.0,48525.43994428199
2404,1994.0,29145.0,5.0,51653.44349991
2405,1994.0,29145.0,6.0,38653.433132832004
2406,1994.0,29145.0,7.0,38653.433132832004
2407,1994.0,29145.0,8.0,38653.433132832004
2408,1994.0,29145.0,9.0,60076.98118968
2409,1994.0,29145.0,10.0,49415.213833314
2410,1994.0,29145.0,11.0,39848.420158217996
2411,1994.0,29145.0,12.0,51736.213164005996
2412,1994.0,29145.0,13.0,51736.213164005996
2413,1994.0,29145.0,14.0,51736.213164005996
2414,1994.0,29145.0,15.0,42745.358401578
2415,1994.0,29145.0,16.0,42745.358401578
2416,1994.0,29145.0,17.0,17255.750596013997
2417,1994.0,29145.0,18.0,17255.750596013997
2418,1994.0,29145.0,19.0,28365.8536329
2419,1994.0,29145.0,20.0,28365.8536329
2420,1994.0,29097.0,1.0,42655.691265473986
2421,1994.0,29097.0,2.0,42655.691265473986
2422,1994.0,29097.0,3.0,38653.433132832004
2423,1994.0,29097.0,4.0,48525.43994428199
2424,1994.0,29097.0,5.0,51653.44349991
2425,1994.0,29097.0,6.0,38653.433132832004
2426,1994.0,29097.0,7.0,38653.433132832004
2427,1994.0,29097.0,8.0,38653.433132832004
2428,1994.0,29097.0,9.0,60076.98118968
2429,1994.0,29097.0,10.0,49415.213833314
2430,1994.0,29097.0,11.0,39848.420158217996
2431,1994.0,29097.0,12.0,51736.213164005996
2432,1994.0,29097.0,13.0,51736.213164005996
2433,1994.0,29097.0,14.0,51736.213164005996
2434,1994.0,29097.0,15.0,42745.358401578
2435,1994.0,29097.0,16.0,42745.358401578
2436,1994.0,29097.0,17.0,17255.750596013997
2437,1994.0,29097.0,18.0,17255.750596013997
2438,1994.0,29097.0,19.0,28365.8536329
2439,1994.0,29097.0,20.0,28365.8536329
2440,1994.0,20205.0,1.0,39496.649085809986
2441,1994.0,20205.0,2.0,39496.649085809986
2442,1994.0,20205.0,3.0,36798.01316268
2443,1994.0,20205.0,4.0,43473.041698422
2444,1994.0,20205.0,5.0,52134.542172468
2445,1994.0,20205.0,6.0,36798.01316268
2446,1994.0,20205.0,7.0,36798.01316268
2447,1994.0,20205.0,8.0,36798.01316268
2448,1994.0,20205.0,9.0,52522.524972917985
2449,1994.0,20205.0,10.0,46126.844053500005
2450,1994.0,20205.0,11.0,35697.866377403996
2451,1994.0,20205.0,12.0,41577.961264223995
2452,1994.0,20205.0,13.0,41577.961264223995
2453,1994.0,20205.0,14.0,41577.961264223995
2454,1994.0,20205.0,15.0,38194.7512443
2455,1994.0,20205.0,16.0,38194.7512443
2456,1994.0,20205.0,17.0,14691.615377039998
2457,1994.0,20205.0,18.0,14691.615377039998
2458,1994.0,20205.0,19.0,27310.540415676
2459,1994.0,20205.0,20.0,27310.540415676
2460,1994.0,20185.0,1.0,39496.649085809986
2461,1994.0,20185.0,2.0,39496.649085809986
2462,1994.0,20185.0,3.0,36798.01316268
2463,1994.0,20185.0,4.0,43473.041698422
2464,1994.0,20185.0,5.0,52134.542172468
2465,1994.0,20185.0,6.0,36798.01316268
2466,1994.0,20185.0,7.0,36798.01316268
2467,1994.0,20185.0,8.0,36798.01316268
2468,1994.0,20185.0,9.0,52522.524972917985
2469,1994.0,20185.0,10.0,46126.844053500005
2470,1994.0,20185.0,11.0,35697.866377403996
2471,1994.0,20185.0,12.0,41577.961264223995
2472,1994.0,20185.0,13.0,41577.961264223995
2473,1994.0,20185.0,14.0,41577.961264223995
2474,1994.0,20185.0,15.0,38194.7512443
2475,1994.0,20185.0,16.0,38194.7512443
2476,1994.0,20185.0,17.0,14691.615377039998
2477,1994.0,20185.0,18.0,14691.615377039998
2478,1994.0,20185.0,19.0,27310.540415676
2479,1994.0,20185.0,20.0,27310.540415676
2480,1994.0,20173.0,1.0,39496.649085809986
2481,1994.0,20173.0,2.0,39496.649085809986
2482,1994.0,20173.0,3.0,36798.01316268
2483,1994.0,20173.0,4.0,43473.041698422
2484,1994.0,20173.0,5.0,52134.542172468
2485,1994.0,20173.0,6.0,36798.01316268
2486,1994.0,20173.0,7.0,36798.01316268
2487,1994.0,20173.0,8.0,36798.01316268
2488,1994.0,20173.0,9.0,52522.524972917985
2489,1994.0,20173.0,10.0,46126.844053500005
2490,1994.0,20173.0,11.0,35697.866377403996
2491,1994.0,20173.0,12.0,41577.961264223995
2492,1994.0,20173.0,13.0,41577.961264223995
2493,1994.0,20173.0,14.0,41577.961264223995
2494,1994.0,20173.0,15.0,38194.7512443
2495,1994.0,20173.0,16.0,38194.7512443
2496,1994.0,20173.0,17.0,14691.615377039998
2497,1994.0,20173.0,18.0,14691.615377039998
2498,1994.0,20173.0,19.0,27310.540415676
2499,1994.0,20173.0,20.0,27310.540415676
2500,1994.0,20155.0,1.0,39496.649085809986
2501,1994.0,20155.0,2.0,39496.649085809986
2502,1994.0,20155.0,3.0,36798.01316268
2503,1994.0,20155.0,4.0,43473.041698422
2504,1994.0,20155.0,5.0,52134.542172468
2505,1994.0,20155.0,6.0,36798.01316268
2506,1994.0,20155.0,7.0,36798.01316268
2507,1994.0,20155.0,8.0,36798.01316268
2508,1994.0,20155.0,9.0,52522.524972917985
2509,1994.0,20155.0,10.0,46126.844053500005
2510,1994.0,20155.0,11.0,35697.866377403996
2511,1994.0,20155.0,12.0,41577.961264223995
2512,1994.0,20155.0,13.0,41577.961264223995
2513,1994.0,20155.0,14.0,41577.961264223995
2514,1994.0,20155.0,15.0,38194.7512443
2515,1994.0,20155.0,16.0,38194.7512443
2516,1994.0,20155.0,17.0,14691.615377039998
2517,1994.0,20155.0,18.0,14691.615377039998
2518,1994.0,20155.0,19.0,27310.540415676
2519,1994.0,20155.0,20.0,27310.540415676
2520,1994.0,20145.0,1.0,39496.649085809986
2521,1994.0,20145.0,2.0,39496.649085809986
2522,1994.0,20145.0,3.0,36798.01316268
2523,1994.0,20145.0,4.0,43473.041698422
2524,1994.0,20145.0,5.0,52134.542172468
2525,1994.0,20145.0,6.0,36798.01316268
2526,1994.0,20145.0,7.0,36798.01316268
2527,1994.0,20145.0,8.0,36798.01316268
2528,1994.0,20145.0,9.0,52522.524972917985
2529,1994.0,20145.0,10.0,46126.844053500005
2530,1994.0,20145.0,11.0,35697.866377403996
2531,1994.0,20145.0,12.0,41577.961264223995
2532,1994.0,20145.0,13.0,41577.961264223995
2533,1994.0,20145.0,14.0,41577.961264223995
2534,1994.0,20145.0,15.0,38194.7512443
2535,1994.0,20145.0,16.0,38194.7512443
2536,1994.0,20145.0,17.0,14691.615377039998
2537,1994.0,20145.0,18.0,14691.615377039998
2538,1994.0,20145.0,19.0,27310.540415676
2539,1994.0,20145.0,20.0,27310.540415676
2540,1994.0,20133.0,1.0,39496.649085809986
2541,1994.0,20133.0,2.0,39496.649085809986
2542,1994.0,20133.0,3.0,36798.01316268
2543,1994.0,20133.0,4.0,43473.041698422
2544,1994.0,20133.0,5.0,52134.542172468
2545,1994.0,20133.0,6.0,36798.01316268
2546,1994.0,20133.0,7.0,36798.01316268
2547,1994.0,20133.0,8.0,36798.01316268
2548,1994.0,20133.0,9.0,52522.524972917985
2549,1994.0,20133.0,10.0,46126.844053500005
2550,1994.0,20133.0,11.0,35697.866377403996
2551,1994.0,20133.0,12.0,41577.961264223995
2552,1994.0,20133.0,13.0,41577.961264223995
2553,1994.0,20133.0,14.0,41577.961264223995
2554,1994.0,20133.0,15.0,38194.7512443
2555,1994.0,20133.0,16.0,38194.7512443
2556,1994.0,20133.0,17.0,14691.615377039998
2557,1994.0,20133.0,18.0,14691.615377039998
2558,1994.0,20133.0,19.0,27310.540415676
2559,1994.0,20133.0,20.0,27310.540415676
2560,1994.0,20125.0,1.0,39496.649085809986
2561,1994.0,20125.0,2.0,39496.649085809986
2562,1994.0,20125.0,3.0,36798.01316268
2563,1994.0,20125.0,4.0,43473.041698422
2564,1994.0,20125.0,5.0,52134.542172468
2565,1994.0,20125.0,6.0,36798.01316268
2566,1994.0,20125.0,7.0,36798.01316268
2567,1994.0,20125.0,8.0,36798.01316268
2568,1994.0,20125.0,9.0,52522.524972917985
2569,1994.0,20125.0,10.0,46126.844053500005
2570,1994.0,20125.0,11.0,35697.866377403996
2571,1994.0,20125.0,12.0,41577.961264223995
2572,1994.0,20125.0,13.0,41577.961264223995
2573,1994.0,20125.0,14.0,41577.961264223995
2574,1994.0,20125.0,15.0,38194.7512443
2575,1994.0,20125.0,16.0,38194.7512443
2576,1994.0,20125.0,17.0,14691.615377039998
2577,1994.0,20125.0,18.0,14691.615377039998
2578,1994.0,20125.0,19.0,27310.540415676
2579,1994.0,20125.0,20.0,27310.540415676
2580,1994.0,20099.0,1.0,39496.649085809986
2581,1994.0,20099.0,2.0,39496.649085809986
2582,1994.0,20099.0,3.0,36798.01316268
2583,1994.0,20099.0,4.0,43473.041698422
2584,1994.0,20099.0,5.0,52134.542172468
2585,1994.0,20099.0,6.0,36798.01316268
2586,1994.0,20099.0,7.0,36798.01316268
2587,1994.0,20099.0,8.0,36798.01316268
2588,1994.0,20099.0,9.0,52522.524972917985
2589,1994.0,20099.0,10.0,46126.844053500005
2590,1994.0,20099.0,11.0,35697.866377403996
2591,1994.0,20099.0,12.0,41577.961264223995
2592,1994.0,20099.0,13.0,41577.961264223995
2593,1994.0,20099.0,14.0,41577.961264223995
2594,1994.0,20099.0,15.0,38194.7512443
2595,1994.0,20099.0,16.0,38194.7512443
2596,1994.0,20099.0,17.0,14691.615377039998
2597,1994.0,20099.0,18.0,14691.615377039998
2598,1994.0,20099.0,19.0,27310.540415676
2599,1994.0,20099.0,20.0,27310.540415676
2600,1994.0,20093.0,1.0,39496.649085809986
2601,1994.0,20093.0,2.0,39496.649085809986
2602,1994.0,20093.0,3.0,36798.01316268
2603,1994.0,20093.0,4.0,43473.041698422
2604,1994.0,20093.0,5.0,52134.542172468
2605,1994.0,20093.0,6.0,36798.01316268
2606,1994.0,20093.0,7.0,36798.01316268
2607,1994.0,20093.0,8.0,36798.01316268
2608,1994.0,20093.0,9.0,52522.524972917985
2609,1994.0,20093.0,10.0,46126.844053500005
2610,1994.0,20093.0,11.0,35697.866377403996
2611,1994.0,20093.0,12.0,41577.961264223995
2612,1994.0,20093.0,13.0,41577.961264223995
2613,1994.0,20093.0,14.0,41577.961264223995
2614,1994.0,20093.0,15.0,38194.7512443
2615,1994.0,20093.0,16.0,38194.7512443
2616,1994.0,20093.0,17.0,14691.615377039998
2617,1994.0,20093.0,18.0,14691.615377039998
2618,1994.0,20093.0,19.0,27310.540415676
2619,1994.0,20093.0,20.0,27310.540415676
2620,1994.0,20083.0,1.0,39496.649085809986
2621,1994.0,20083.0,2.0,39496.649085809986
2622,1994.0,20083.0,3.0,36798.01316268
2623,1994.0,20083.0,4.0,43473.041698422
2624,1994.0,20083.0,5.0,52134.542172468
2625,1994.0,20083.0,6.0,36798.01316268
2626,1994.0,20083.0,7.0,36798.01316268
2627,1994.0,20083.0,8.0,36798.01316268
2628,1994.0,20083.0,9.0,52522.524972917985
2629,1994.0,20083.0,10.0,46126.844053500005
2630,1994.0,20083.0,11.0,35697.866377403996
2631,1994.0,20083.0,12.0,41577.961264223995
2632,1994.0,20083.0,13.0,41577.961264223995
2633,1994.0,20083.0,14.0,41577.961264223995
2634,1994.0,20083.0,15.0,38194.7512443
2635,1994.0,20083.0,16.0,38194.7512443
2636,1994.0,20083.0,17.0,14691.615377039998
2637,1994.0,20083.0,18.0,14691.615377039998
2638,1994.0,20083.0,19.0,27310.540415676
2639,1994.0,20083.0,20.0,27310.540415676
2640,1994.0,20079.0,1.0,39496.649085809986
2641,1994.0,20079.0,2.0,39496.649085809986
2642,1994.0,20079.0,3.0,36798.01316268
2643,1994.0,20079.0,4.0,43473.041698422
2644,1994.0,20079.0,5.0,52134.542172468
2645,1994.0,20079.0,6.0,36798.01316268
2646,1994.0,20079.0,7.0,36798.01316268
2647,1994.0,20079.0,8.0,36798.01316268
2648,1994.0,20079.0,9.0,52522.524972917985
2649,1994.0,20079.0,10.0,46126.844053500005
2650,1994.0,20079.0,11.0,35697.866377403996
2651,1994.0,20079.0,12.0,41577.961264223995
2652,1994.0,20079.0,13.0,41577.961264223995
2653,1994.0,20079.0,14.0,41577.961264223995
2654,1994.0,20079.0,15.0,38194.7512443
2655,1994.0,20079.0,16.0,38194.7512443
2656,1994.0,20079.0,17.0,14691.615377039998
2657,1994.0,20079.0,18.0,14691.615377039998
2658,1994.0,20079.0,19.0,27310.540415676
2659,1994.0,20079.0,20.0,27310.540415676
2660,1994.0,20075.0,1.0,39496.649085809986
2661,1994.0,20075.0,2.0,39496.649085809986
2662,1994.0,20075.0,3.0,36798.01316268
2663,1994.0,20075.0,4.0,43473.041698422
2664,1994.0,20075.0,5.0,52134.542172468
2665,1994.0,20075.0,6.0,36798.01316268
2666,1994.0,20075.0,7.0,36798.01316268
2667,1994.0,20075.0,8.0,36798.01316268
2668,1994.0,20075.0,9.0,52522.524972917985
2669,1994.0,20075.0,10.0,46126.844053500005
2670,1994.0,20075.0,11.0,35697.866377403996
2671,1994.0,20075.0,12.0,41577.961264223995
2672,1994.0,20075.0,13.0,41577.961264223995
2673,1994.0,20075.0,14.0,41577.961264223995
2674,1994.0,20075.0,15.0,38194.7512443
2675,1994.0,20075.0,16.0,38194.7512443
2676,1994.0,20075.0,17.0,14691.615377039998
2677,1994.0,20075.0,18.0,14691.615377039998
2678,1994.0,20075.0,19.0,27310.540415676
2679,1994.0,20075.0,20.0,27310.540415676
2680,1994.0,20073.0,1.0,39496.649085809986
2681,1994.0,20073.0,2.0,39496.649085809986
2682,1994.0,20073.0,3.0,36798.01316268
2683,1994.0,20073.0,4.0,43473.041698422
2684,1994.0,20073.0,5.0,52134.542172468
2685,1994.0,20073.0,6.0,36798.01316268
2686,1994.0,20073.0,7.0,36798.01316268
2687,1994.0,20073.0,8.0,36798.01316268
2688,1994.0,20073.0,9.0,52522.524972917985
2689,1994.0,20073.0,10.0,46126.844053500005
2690,1994.0,20073.0,11.0,35697.866377403996
2691,1994.0,20073.0,12.0,41577.961264223995
2692,1994.0,20073.0,13.0,41577.961264223995
2693,1994.0,20073.0,14.0,41577.961264223995
2694,1994.0,20073.0,15.0,38194.7512443
2695,1994.0,20073.0,16.0,38194.7512443
2696,1994.0,20073.0,17.0,14691.615377039998
2697,1994.0,20073.0,18.0,14691.615377039998
2698,1994.0,20073.0,19.0,27310.540415676
2699,1994.0,20073.0,20.0,27310.540415676
2700,1994.0,20069.0,1.0,39496.649085809986
2701,1994.0,20069.0,2.0,39496.649085809986
2702,1994.0,20069.0,3.0,36798.01316268
2703,1994.0,20069.0,4.0,43473.041698422
2704,1994.0,20069.0,5.0,52134.542172468
2705,1994.0,20069.0,6.0,36798.01316268
2706,1994.0,20069.0,7.0,36798.01316268
2707,1994.0,20069.0,8.0,36798.01316268
2708,1994.0,20069.0,9.0,52522.524972917985
2709,1994.0,20069.0,10.0,46126.844053500005
2710,1994.0,20069.0,11.0,35697.866377403996
2711,1994.0,20069.0,12.0,41577.961264223995
2712,1994.0,20069.0,13.0,41577.961264223995
2713,1994.0,20069.0,14.0,41577.961264223995
2714,1994.0,20069.0,15.0,38194.7512443
2715,1994.0,20069.0,16.0,38194.7512443
2716,1994.0,20069.0,17.0,14691.615377039998
2717,1994.0,20069.0,18.0,14691.615377039998
2718,1994.0,20069.0,19.0,27310.540415676
2719,1994.0,20069.0,20.0,27310.540415676
2720,1994.0,20057.0,1.0,39496.649085809986
2721,1994.0,20057.0,2.0,39496.649085809986
2722,1994.0,20057.0,3.0,36798.01316268
2723,1994.0,20057.0,4.0,43473.041698422
2724,1994.0,20057.0,5.0,52134.542172468
2725,1994.0,20057.0,6.0,36798.01316268
2726,1994.0,20057.0,7.0,36798.01316268
2727,1994.0,20057.0,8.0,36798.01316268
2728,1994.0,20057.0,9.0,52522.524972917985
2729,1994.0,20057.0,10.0,46126.844053500005
2730,1994.0,20057.0,11.0,35697.866377403996
2731,1994.0,20057.0,12.0,41577.961264223995
2732,1994.0,20057.0,13.0,41577.961264223995
2733,1994.0,20057.0,14.0,41577.961264223995
2734,1994.0,20057.0,15.0,38194.7512443
2735,1994.0,20057.0,16.0,38194.7512443
2736,1994.0,20057.0,17.0,14691.615377039998
2737,1994.0,20057.0,18.0,14691.615377039998
2738,1994.0,20057.0,19.0,27310.540415676
2739,1994.0,20057.0,20.0,27310.540415676
2740,1994.0,20055.0,1.0,39496.649085809986
2741,1994.0,20055.0,2.0,39496.649085809986
2742,1994.0,20055.0,3.0,36798.01316268
2743,1994.0,20055.0,4.0,43473.041698422
2744,1994.0,20055.0,5.0,52134.542172468
2745,1994.0,20055.0,6.0,36798.01316268
2746,1994.0,20055.0,7.0,36798.01316268
2747,1994.0,20055.0,8.0,36798.01316268
2748,1994.0,20055.0,9.0,52522.524972917985
2749,1994.0,20055.0,10.0,46126.844053500005
2750,1994.0,20055.0,11.0,35697.866377403996
2751,1994.0,20055.0,12.0,41577.961264223995
2752,1994.0,20055.0,13.0,41577.961264223995
2753,1994.0,20055.0,14.0,41577.961264223995
2754,1994.0,20055.0,15.0,38194.7512443
2755,1994.0,20055.0,16.0,38194.7512443
2756,1994.0,20055.0,17.0,14691.615377039998
2757,1994.0,20055.0,18.0,14691.615377039998
2758,1994.0,20055.0,19.0,27310.540415676
2759,1994.0,20055.0,20.0,27310.540415676
2760,1994.0,20049.0,1.0,39496.649085809986
2761,1994.0,20049.0,2.0,39496.649085809986
2762,1994.0,20049.0,3.0,36798.01316268
2763,1994.0,20049.0,4.0,43473.041698422
2764,1994.0,20049.0,5.0,52134.542172468
2765,1994.0,20049.0,6.0,36798.01316268
2766,1994.0,20049.0,7.0,36798.01316268
2767,1994.0,20049.0,8.0,36798.01316268
2768,1994.0,20049.0,9.0,52522.524972917985
2769,1994.0,20049.0,10.0,46126.844053500005
2770,1994.0,20049.0,11.0,35697.866377403996
2771,1994.0,20049.0,12.0,41577.961264223995
2772,1994.0,20049.0,13.0,41577.961264223995
2773,1994.0,20049.0,14.0,41577.961264223995
2774,1994.0,20049.0,15.0,38194.7512443
2775,1994.0,20049.0,16.0,38194.7512443
2776,1994.0,20049.0,17.0,14691.615377039998
2777,1994.0,20049.0,18.0,14691.615377039998
2778,1994.0,20049.0,19.0,27310.540415676
2779,1994.0,20049.0,20.0,27310.540415676
2780,1994.0,20047.0,1.0,39496.649085809986
2781,1994.0,20047.0,2.0,39496.649085809986
2782,1994.0,20047.0,3.0,36798.01316268
2783,1994.0,20047.0,4.0,43473.041698422
2784,1994.0,20047.0,5.0,52134.542172468
2785,1994.0,20047.0,6.0,36798.01316268
2786,1994.0,20047.0,7.0,36798.01316268
2787,1994.0,20047.0,8.0,36798.01316268
2788,1994.0,20047.0,9.0,52522.524972917985
2789,1994.0,20047.0,10.0,46126.844053500005
2790,1994.0,20047.0,11.0,35697.866377403996
2791,1994.0,20047.0,12.0,41577.961264223995
2792,1994.0,20047.0,13.0,41577.961264223995
2793,1994.0,20047.0,14.0,41577.961264223995
2794,1994.0,20047.0,15.0,38194.7512443
2795,1994.0,20047.0,16.0,38194.7512443
2796,1994.0,20047.0,17.0,14691.615377039998
2797,1994.0,20047.0,18.0,14691.615377039998
2798,1994.0,20047.0,19.0,27310.540415676
2799,1994.0,20047.0,20.0,27310.540415676
2800,1994.0,20037.0,1.0,39496.649085809986
2801,1994.0,20037.0,2.0,39496.649085809986
2802,1994.0,20037.0,3.0,36798.01316268
2803,1994.0,20037.0,4.0,43473.041698422
2804,1994.0,20037.0,5.0,52134.542172468
2805,1994.0,20037.0,6.0,36798.01316268
2806,1994.0,20037.0,7.0,36798.01316268
2807,1994.0,20037.0,8.0,36798.01316268
2808,1994.0,20037.0,9.0,52522.524972917985
2809,1994.0,20037.0,10.0,46126.844053500005
2810,1994.0,20037.0,11.0,35697.866377403996
2811,1994.0,20037.0,12.0,41577.961264223995
2812,1994.0,20037.0,13.0,41577.961264223995
2813,1994.0,20037.0,14.0,41577.961264223995
2814,1994.0,20037.0,15.0,38194.7512443
2815,1994.0,20037.0,16.0,38194.7512443
2816,1994.0,20037.0,17.0,14691.615377039998
2817,1994.0,20037.0,18.0,14691.615377039998
2818,1994.0,20037.0,19.0,27310.540415676
2819,1994.0,20037.0,20.0,27310.540415676
2820,1994.0,20021.0,1.0,39496.649085809986
2821,1994.0,20021.0,2.0,39496.649085809986
2822,1994.0,20021.0,3.0,36798.01316268
2823,1994.0,20021.0,4.0,43473.041698422
2824,1994.0,20021.0,5.0,52134.542172468
2825,1994.0,20021.0,6.0,36798.01316268
2826,1994.0,20021.0,7.0,36798.01316268
2827,1994.0,20021.0,8.0,36798.01316268
2828,1994.0,20021.0,9.0,52522.524972917985
2829,1994.0,20021.0,10.0,46126.844053500005
2830,1994.0,20021.0,11.0,35697.866377403996
2831,1994.0,20021.0,12.0,41577.961264223995
2832,1994.0,20021.0,13.0,41577.961264223995
2833,1994.0,20021.0,14.0,41577.961264223995
2834,1994.0,20021.0,15.0,38194.7512443
2835,1994.0,20021.0,16.0,38194.7512443
2836,1994.0,20021.0,17.0,14691.615377039998
2837,1994.0,20021.0,18.0,14691.615377039998
2838,1994.0,20021.0,19.0,27310.540415676
2839,1994.0,20021.0,20.0,27310.540415676
2840,1994.0,20015.0,1.0,39496.649085809986
2841,1994.0,20015.0,2.0,39496.649085809986
2842,1994.0,20015.0,3.0,36798.01316268
2843,1994.0,20015.0,4.0,43473.041698422
2844,1994.0,20015.0,5.0,52134.542172468
2845,1994.0,20015.0,6.0,36798.01316268
2846,1994.0,20015.0,7.0,36798.01316268
2847,1994.0,20015.0,8.0,36798.01316268
2848,1994.0,20015.0,9.0,52522.524972917985
2849,1994.0,20015.0,10.0,46126.844053500005
2850,1994.0,20015.0,11.0,35697.866377403996
2851,1994.0,20015.0,12.0,41577.961264223995
2852,1994.0,20015.0,13.0,41577.961264223995
2853,1994.0,20015.0,14.0,41577.961264223995
2854,1994.0,20015.0,15.0,38194.7512443
2855,1994.0,20015.0,16.0,38194.7512443
2856,1994.0,20015.0,17.0,14691.615377039998
2857,1994.0,20015.0,18.0,14691.615377039998
2858,1994.0,20015.0,19.0,27310.540415676
2859,1994.0,20015.0,20.0,27310.540415676
2860,1994.0,8099.0,1.0,45428.47501269
2861,1994.0,8099.0,2.0,45428.47501269
2862,1994.0,8099.0,3.0,42955.731297821985
2863,1994.0,8099.0,4.0,48573.722248337996
2864,1994.0,8099.0,5.0,55466.021152332
2865,1994.0,8099.0,6.0,42955.731297821985
2866,1994.0,8099.0,7.0,42955.731297821985
2867,1994.0,8099.0,8.0,42955.731297821985
2868,1994.0,8099.0,9.0,69209.234128272
2869,1994.0,8099.0,10.0,53198.477229702
2870,1994.0,8099.0,11.0,42779.845761617995
2871,1994.0,8099.0,12.0,52894.98846135
2872,1994.0,8099.0,13.0,52894.98846135
2873,1994.0,8099.0,14.0,52894.98846135
2874,1994.0,8099.0,15.0,43636.856658612
2875,1994.0,8099.0,16.0,43636.856658612
2876,1994.0,8099.0,17.0,20094.060327306
2877,1994.0,8099.0,18.0,20094.060327306
2878,1994.0,8099.0,19.0,30683.404227588
2879,1994.0,8099.0,20.0,30683.404227588
2880,1995.0,29145.0,1.0,43161.19947018
2881,1995.0,29145.0,2.0,43161.19947018
2882,1995.0,29145.0,3.0,38890.537084300006
2883,1995.0,29145.0,4.0,50803.43742386
2884,1995.0,29145.0,5.0,51695.81463882
2885,1995.0,29145.0,6.0,38890.537084300006
2886,1995.0,29145.0,7.0,38890.537084300006
2887,1995.0,29145.0,8.0,38890.537084300006
2888,1995.0,29145.0,9.0,61835.70235392
2889,1995.0,29145.0,10.0,51263.04523758
2890,1995.0,29145.0,11.0,40495.80963076
2891,1995.0,29145.0,12.0,53012.57425112
2892,1995.0,29145.0,13.0,53012.57425112
2893,1995.0,29145.0,14.0,53012.57425112
2894,1995.0,29145.0,15.0,42933.0729641
2895,1995.0,29145.0,16.0,42933.0729641
2896,1995.0,29145.0,17.0,17894.51152104
